stability_score,average_monthly_income,income_variance,debt_to_income_ratio,min_income,max_income,loan_amount,loan_term_months,employment_type_encoded,months_of_data,loan_to_income_ratio,stability_anomaly,outcome
82.28,2962.66,275608.29,31.2,2236.89,3800.18,10514,12,3,9,0.3,0,2
52.9,3880.84,3340987.25,13.01,1546.75,7406.81,10622,24,2,7,0.23,0,2
93.86,5167.36,100700.72,19.31,4702.2,5719.53,32319,36,4,9,0.52,0,2
29.14,3021.78,4584864.51,7.87,379.87,6709.97,2647,12,1,10,0.07,0,1
81.27,2505.44,220101.08,25.95,2051.33,3224.96,25632,48,3,7,0.85,0,2
60.32,2368.53,883291.42,19.94,612.93,3665.55,22229,60,3,8,0.78,0,2
57.32,3957.94,2853768.6,8.56,2277.4,6305.09,3792,12,2,4,0.08,0,2
0.0,1265.93,2014067.39,77.21,300.0,4145.0,20558,24,2,10,1.35,0,0
46.27,3008.01,2612283.04,18.73,1318.21,4706.27,11620,24,1,4,0.32,0,1
28.96,2436.75,2996870.61,17.11,651.47,4108.14,14982,48,1,3,0.51,0,1
42.45,3144.7,3275557.53,16.89,521.88,6640.09,19803,48,2,9,0.52,0,1
4.61,2352.09,5033732.31,53.06,300.0,5395.62,37043,36,2,4,1.31,0,0
59.56,2275.03,846330.36,69.28,472.65,3229.7,34154,24,3,10,1.25,0,0
80.6,3049.49,349870.51,38.65,2583.27,3714.86,13057,12,1,3,0.36,0,2
54.11,2557.33,1377344.02,35.43,442.73,4151.16,18685,24,1,12,0.61,0,1
0.0,2647.14,8306559.15,4.1,300.0,6771.58,4663,60,1,7,0.15,0,0
94.53,4958.11,73658.43,60.23,4487.8,5345.68,66699,24,4,9,1.12,0,1
92.72,5177.25,142109.23,79.04,4709.6,5912.21,47290,12,4,8,0.76,0,0
53.54,3504.64,2651472.56,15.77,1916.0,5783.33,19860,48,1,4,0.47,0,2
92.2,5141.33,160945.97,50.26,4870.36,5732.28,57719,24,4,4,0.94,0,2
73.32,2417.46,415961.76,12.85,1428.56,3307.53,14620,60,3,12,0.5,0,2
59.85,3221.33,1672710.54,47.61,1883.86,4991.02,16992,12,1,4,0.44,0,1
16.95,2586.29,4613941.28,21.68,369.37,7444.88,11566,24,1,12,0.37,0,0
24.13,2694.31,4178441.68,55.76,300.0,5442.33,16733,12,1,9,0.52,0,0
6.62,3072.65,8232896.64,17.36,376.53,9857.82,11107,24,1,11,0.3,0,0
69.74,2572.01,605728.23,21.09,1537.12,3421.07,25527,60,3,4,0.83,0,2
15.27,2293.45,3776432.12,44.47,200.88,4181.58,21035,24,1,7,0.76,0,0
36.69,1776.05,1264297.87,111.63,218.65,4075.18,22552,12,3,9,1.06,0,0
26.33,2208.37,2646932.11,43.55,288.38,5587.51,20031,24,1,9,0.76,0,0
37.62,3293.28,4219973.49,29.9,523.9,6710.24,20512,24,1,8,0.52,0,0
95.77,5113.32,46837.29,31.33,4903.78,5347.04,66898,48,4,5,1.09,0,2
83.95,2592.06,173084.85,58.72,2052.95,3067.74,16951,12,1,4,0.54,0,1
63.24,2837.2,1087552.13,34.6,895.01,3743.51,20650,24,2,7,0.61,0,2
39.08,2183.36,1769361.37,10.35,647.83,2982.25,4661,24,1,3,0.18,0,1
81.53,2719.8,252427.36,16.18,2102.84,3524.53,13636,36,3,7,0.42,0,2
98.06,5282.32,10550.08,45.16,5164.26,5431.99,77262,36,4,5,1.22,0,2
22.19,1968.02,2345160.04,4.99,412.92,4402.96,2025,24,1,10,0.09,0,0
17.73,2088.76,2953302.17,48.06,345.55,5042.1,11122,12,1,8,0.44,0,0
39.13,2791.44,2887233.46,8.65,456.73,6299.55,10151,60,1,10,0.3,0,1
14.63,2931.37,6262675.01,8.97,300.0,6028.5,11296,60,1,9,0.32,0,0
53.92,1958.86,814806.46,32.45,450.17,2761.03,29917,60,3,5,1.27,0,1
16.96,3025.91,6313767.86,12.37,300.0,7769.2,7797,24,1,9,0.21,0,0
68.99,2672.88,686956.85,11.58,1550.16,3724.9,9056,36,1,6,0.28,0,2
35.12,2230.78,2094593.71,12.64,300.0,4207.86,8137,36,1,12,0.3,0,1
12.47,2289.93,4017510.03,14.83,738.08,4983.71,7071,24,1,4,0.26,0,0
15.36,1620.54,1881350.31,10.0,300.0,4401.2,6810,60,1,9,0.35,0,0
98.25,4954.29,7503.31,29.06,4811.76,5065.23,72709,60,4,6,1.22,0,2
27.09,2694.62,3859755.81,29.32,309.59,5760.25,23116,36,1,9,0.71,0,1
49.91,3972.23,3959003.82,2.88,657.18,6519.83,5030,60,2,6,0.11,0,2
46.57,2357.4,1586320.41,30.81,595.33,3908.66,15129,24,1,12,0.53,0,1
93.58,4891.03,98469.09,28.66,4548.48,5616.23,58541,48,4,10,1.0,0,2
93.18,4988.62,115744.93,23.21,4388.47,5298.32,37493,36,4,7,0.63,0,2
40.62,2820.31,2804242.81,29.62,451.43,5344.59,9352,12,2,9,0.28,0,1
97.34,4810.99,16421.75,20.05,4682.82,4991.98,48715,60,4,5,0.84,0,2
60.94,2387.47,869580.87,121.96,807.9,3200.37,33121,12,3,6,1.16,0,0
21.03,2633.18,4324340.71,3.85,482.73,5791.24,3005,36,2,11,0.1,0,1
92.53,5074.17,143857.97,88.38,4662.64,5955.97,51829,12,4,11,0.85,0,0
65.44,3663.25,1602849.23,2.85,1507.07,5871.57,3095,36,2,11,0.07,0,2
92.95,4940.91,121302.07,5.4,4392.82,5301.45,11146,48,4,9,0.19,0,2
9.72,2661.93,5775691.79,4.69,325.4,7220.69,2602,24,1,7,0.08,0,0
95.14,5093.58,61208.02,43.85,4801.69,5432.03,72337,36,4,6,1.18,0,2
95.27,4991.03,55797.01,29.76,4571.2,5385.88,75015,60,4,10,1.25,0,2
69.47,2568.49,614827.15,54.55,744.73,3310.6,30362,24,3,8,0.99,0,1
17.48,1904.88,2470618.64,4.24,300.0,5301.7,3394,60,1,10,0.15,0,0
30.59,3712.94,6641604.01,19.65,772.79,8342.57,8168,12,2,6,0.18,0,1
42.82,3575.93,4181280.08,16.02,297.81,6706.52,25184,60,2,11,0.59,0,2
66.46,4746.06,2533353.39,63.66,1905.32,6577.47,33827,12,2,6,0.59,0,1
91.63,5047.95,178677.59,20.43,4075.23,5631.76,23033,24,4,11,0.38,0,2
46.3,2707.12,2113436.15,27.49,540.88,3985.52,15351,24,1,5,0.47,0,1
93.92,4923.42,89464.31,97.33,4468.68,5192.61,55379,12,4,5,0.94,0,0
0.0,1384.79,2136750.88,18.25,341.9,3055.6,9080,48,1,3,0.55,0,0
30.11,1561.19,1190608.03,17.51,300.0,3699.37,9821,48,1,9,0.52,0,1
94.04,4983.61,88270.98,4.27,4673.65,5501.61,10741,60,4,6,0.18,0,2
92.43,4881.41,136591.15,24.91,4109.49,5404.86,39379,36,4,12,0.67,0,2
27.29,2766.99,4048049.56,52.25,300.0,6032.58,16102,12,1,11,0.48,0,0
19.44,3049.77,6035693.5,27.71,528.81,6633.59,24724,36,1,7,0.68,0,0
45.3,3585.34,3846386.94,10.76,300.0,5317.51,11286,36,1,6,0.26,0,2
63.97,1681.49,366947.52,44.64,781.7,2067.83,35330,60,3,4,1.75,0,1
21.29,1903.38,2244179.36,40.15,300.0,3342.86,15762,24,1,4,0.69,0,0
83.28,2841.47,225841.15,91.63,2120.32,3362.92,29614,12,3,9,0.87,0,0
58.81,2026.19,696608.13,38.47,1426.57,3197.97,30732,48,3,4,1.26,0,1
0.0,1477.61,3879567.67,46.26,300.0,3751.49,14236,24,1,3,0.8,0,0
16.93,2257.71,3517099.38,80.66,633.61,6520.34,20389,12,2,10,0.75,0,0
93.18,5049.0,118516.78,35.41,4386.7,5526.01,74667,48,4,11,1.23,0,2
33.69,3207.37,4523572.43,16.73,311.44,5882.21,22552,60,1,7,0.59,0,1
1.74,2378.8,5463100.4,28.8,300.0,5137.94,19762,36,1,4,0.69,0,0
32.5,3938.45,7066587.58,11.22,539.31,6566.23,16171,48,1,8,0.34,0,1
59.27,4588.47,3491899.96,5.82,2863.18,7949.48,5616,24,2,7,0.1,0,2
51.22,3194.32,2428288.5,16.55,300.0,5007.1,22228,60,1,9,0.58,0,2
14.66,2008.08,2936823.0,27.47,256.35,3681.07,11956,24,3,3,0.5,0,0
92.95,5052.1,127014.29,23.7,4744.41,5539.92,60480,60,4,4,1.0,0,2
58.83,2225.42,839582.38,25.6,603.6,3047.05,22459,48,3,6,0.84,0,1
48.31,3497.38,3268136.0,23.62,1828.27,5573.98,24512,36,2,4,0.58,0,1
36.14,2164.6,1910889.11,17.91,202.27,3999.5,16300,60,1,8,0.63,0,0
68.29,2408.44,583345.82,15.88,1168.01,3067.93,15078,48,3,5,0.52,0,2
23.48,2831.05,4692352.87,27.66,439.06,6268.07,8676,12,1,6,0.26,0,1
95.63,5116.19,49926.1,4.77,4606.2,5453.38,5452,24,4,10,0.09,0,2
94.54,4872.26,70747.82,78.13,4439.31,5335.09,43995,12,4,10,0.75,0,0
57.62,343.01,21128.57,150.0,224.01,505.01,16080,24,1,3,3.91,0,0
59.32,3912.02,2533010.12,13.85,1986.11,7496.58,20194,48,2,9,0.43,0,2
26.91,2715.59,3939397.99,17.84,300.0,6801.66,20819,60,1,10,0.64,0,1
49.34,2593.31,1725811.62,30.43,300.0,4514.14,16601,24,2,12,0.53,0,1
23.86,3597.07,7501206.31,59.02,1512.6,7615.38,23644,12,1,4,0.55,0,0
89.2,4819.63,271115.46,13.56,4288.73,5329.47,14598,24,4,3,0.25,0,2
82.96,2626.06,200243.54,12.67,2007.5,3043.81,15655,60,3,5,0.5,0,2
69.83,2439.81,541661.83,30.21,936.65,3389.96,29063,48,3,8,0.99,0,1
15.48,2986.3,6370691.26,21.29,594.36,7883.58,23264,48,1,11,0.65,0,0
49.3,3426.72,3018016.87,19.53,916.23,6887.17,19579,36,1,12,0.48,0,1
17.09,3069.66,6477288.18,7.79,250.2,5877.26,8597,48,1,5,0.23,0,0
93.78,4981.84,95993.61,37.11,4604.52,5345.95,59879,36,4,4,1.0,0,2
47.86,3741.19,3805195.46,21.72,779.64,6442.75,35719,60,2,8,0.8,0,1
95.77,5210.31,48599.93,5.45,5030.48,5456.26,11855,48,4,3,0.19,0,2
61.22,3435.61,1775427.45,6.41,1433.08,5473.04,6351,36,1,11,0.15,0,2
63.22,2830.45,1083647.77,3.7,1316.27,4720.53,2161,24,1,7,0.06,0,2
64.94,2493.3,763952.31,119.17,573.33,3409.81,33798,12,3,8,1.13,0,0
32.6,2681.43,3266116.68,7.15,361.47,5918.32,3991,24,1,9,0.12,0,1
71.21,2873.26,684208.73,20.1,1975.01,3603.58,21132,48,1,3,0.61,0,2
30.06,2611.22,3335546.56,33.34,322.79,5758.79,17957,24,1,12,0.57,0,1
63.49,3397.42,1538595.05,2.63,1188.13,5617.21,3928,60,2,11,0.1,0,2
94.85,4710.81,58778.5,24.84,4371.67,4960.65,37895,36,4,5,0.67,0,2
29.97,3662.07,6576176.44,11.2,300.0,7134.56,12169,36,2,11,0.28,0,1
26.64,2817.14,4271612.92,11.72,300.0,6022.36,13880,60,1,10,0.41,0,1
69.33,2168.03,442111.92,23.49,727.71,3224.99,23971,60,3,12,0.92,0,2
12.92,3809.17,11001531.67,20.1,451.99,9571.45,22404,36,1,9,0.49,0,0
93.23,5171.93,122688.89,6.54,4571.22,5548.87,17094,60,4,8,0.28,0,2
55.83,3242.2,2050683.38,19.42,452.25,5292.72,23474,48,2,12,0.6,0,2
86.39,2605.29,125769.34,27.65,2114.11,3028.29,33901,60,3,6,1.08,0,2
61.59,3396.89,1702376.78,2.62,1690.87,5630.1,3822,60,1,10,0.09,0,2
95.03,4892.2,59017.42,30.71,4578.24,5185.49,75882,60,4,11,1.29,0,2
29.46,3998.41,7954385.95,5.12,335.75,7961.3,7493,48,1,9,0.16,0,1
13.92,2530.46,4744998.42,13.31,934.96,5678.92,6945,24,1,4,0.23,0,0
74.51,3873.41,974441.4,20.04,2872.5,4846.17,22710,36,1,3,0.49,0,2
95.19,4926.37,56250.64,31.88,4725.6,5308.37,79327,60,4,5,1.34,0,2
70.6,2600.37,584335.91,118.37,2036.49,3470.42,35011,12,3,3,1.12,0,0
0.0,1833.68,5250824.04,28.79,488.63,4479.52,5880,12,1,3,0.27,0,0
52.92,3251.95,2344151.89,32.62,300.0,5027.82,21880,24,1,11,0.56,0,1
46.98,2689.86,2034207.36,30.87,492.1,5828.87,36491,60,2,10,1.13,0,1
74.81,2477.79,389564.31,12.45,1936.57,3403.92,9563,36,3,6,0.32,0,2
31.71,3729.15,6484587.51,5.57,1691.53,7370.56,9135,60,2,5,0.2,0,1
57.76,3046.34,1655828.86,6.56,1718.61,4705.76,5930,36,2,7,0.16,0,2
91.61,5080.8,181780.23,22.01,4714.95,5678.77,24973,24,4,4,0.41,0,2
27.67,2710.12,3842039.35,7.23,222.48,6664.24,5730,36,1,10,0.18,0,0
61.59,2045.7,617444.73,32.33,656.77,3323.65,20498,36,3,7,0.84,0,2
30.48,2044.1,2019603.9,51.97,330.76,4179.11,11770,12,1,9,0.48,0,0
57.2,2385.07,1042126.09,13.46,538.96,3866.61,12653,48,3,12,0.44,0,2
70.02,2218.38,442219.89,21.05,969.98,2826.19,14472,36,3,6,0.54,0,2
6.61,1779.68,2762566.24,32.41,300.0,4802.22,21106,48,1,6,0.99,0,0
25.22,3027.56,5125950.1,43.01,300.0,7358.2,14579,12,2,9,0.4,0,0
93.62,4936.29,99114.36,3.37,4282.41,5407.79,5385,36,4,10,0.09,0,2
63.26,2453.3,812249.14,21.63,1341.13,3935.81,20921,48,3,7,0.71,0,2
63.55,3942.89,2065390.64,6.59,3054.69,5600.95,11418,60,2,3,0.24,0,2
47.49,4269.55,5026215.49,33.87,635.61,6992.28,16191,12,2,6,0.32,0,1
27.54,2876.47,4344802.81,25.39,283.73,6270.1,8133,12,1,9,0.24,0,0
8.2,2301.38,4463037.43,23.4,608.03,5929.4,11105,24,1,6,0.4,0,0
10.92,2947.44,6894134.99,10.05,300.0,6801.78,3298,12,1,11,0.09,0,0
27.06,3003.49,4799258.3,87.58,298.52,6366.01,29450,12,2,7,0.82,0,0
29.45,3135.73,4893435.79,78.9,300.0,6056.49,27700,12,2,5,0.74,0,0
35.19,2257.87,2141018.16,16.57,300.0,5236.34,13688,48,1,12,0.51,0,1
15.42,2154.13,3319598.29,4.64,343.3,5748.27,2081,24,1,8,0.08,0,0
59.01,3893.15,2547056.7,20.1,755.09,6577.57,29170,48,2,11,0.62,0,2
27.25,3579.95,6783155.59,14.09,208.38,6747.94,22163,60,2,10,0.52,0,0
38.06,2727.5,2854059.18,18.67,316.59,4602.34,18981,48,2,7,0.58,0,1
56.59,3141.32,1859915.1,28.49,262.33,4988.0,9969,12,1,10,0.26,0,1
41.05,2815.26,2754425.36,19.4,569.08,4376.87,19982,48,1,4,0.59,0,2
77.26,2888.06,431421.29,99.73,1873.49,3905.71,32762,12,3,8,0.95,0,0
95.99,5096.33,41803.77,34.71,4790.46,5368.62,39508,24,4,8,0.65,0,2
31.55,2530.07,2999429.41,45.84,672.96,4101.1,24393,24,2,3,0.8,0,0
92.84,4990.44,127520.84,28.11,4372.05,5452.42,58589,48,4,9,0.98,0,2
54.41,2000.78,831866.02,28.18,426.67,3354.57,12217,24,3,11,0.51,0,1
61.32,3897.51,2273240.02,10.31,2611.84,5556.97,4474,12,1,3,0.1,0,2
75.02,2625.36,430068.89,16.91,1973.59,3946.98,9621,24,3,12,0.31,0,2
58.0,1751.32,540921.96,60.45,358.23,2331.99,22941,24,3,6,1.09,0,0
67.27,3197.57,1095443.96,24.13,1757.34,4649.4,16070,24,1,9,0.42,0,2
60.87,2352.84,847411.84,53.56,810.93,3557.98,39054,36,3,7,1.38,0,1
15.12,1765.37,2245472.75,27.79,300.0,4800.9,14154,36,1,9,0.67,0,0
93.78,5051.73,98808.49,40.93,4719.48,5439.26,66961,36,4,7,1.1,0,2
42.59,3183.21,3339876.79,33.3,300.0,5652.7,31462,36,2,9,0.82,0,1
65.99,4327.16,2165474.47,10.2,2392.44,6844.13,13098,36,2,6,0.25,0,2
94.3,4881.83,77305.13,119.17,4568.47,5358.84,67235,12,4,8,1.15,0,0
26.81,2576.54,3556359.69,22.68,670.88,6110.61,21783,48,2,6,0.7,0,1
57.27,4958.12,4488214.77,5.49,1839.29,6986.77,11700,60,1,5,0.2,0,2
94.85,5098.58,68937.06,10.66,4745.49,5498.91,17606,36,4,9,0.29,0,2
94.64,4976.16,71122.61,15.54,4664.86,5435.24,32291,48,4,10,0.54,0,2
95.13,4973.91,58576.51,11.24,4610.93,5261.25,23341,48,4,11,0.39,0,2
55.8,3323.43,2158131.04,11.12,1954.74,5548.91,13777,48,2,5,0.35,0,2
14.65,2957.34,6370791.69,27.72,300.0,5280.03,17073,24,1,4,0.48,0,0
42.23,2276.49,1729683.33,20.16,1208.14,3745.36,17105,48,2,3,0.63,0,1
92.86,5059.25,130546.7,13.63,4867.9,5600.88,28792,48,4,4,0.47,0,2
0.0,1915.4,4364292.66,78.72,300.0,5893.65,16794,12,1,9,0.73,0,0
68.41,2588.88,668727.61,17.1,652.61,3779.29,20832,60,3,12,0.67,0,2
62.45,2378.46,797484.18,38.19,1799.44,3406.92,39919,60,2,3,1.4,0,1
93.86,5013.91,94883.46,27.53,4341.07,5339.63,69700,60,4,9,1.16,0,2
94.86,4871.93,62815.77,7.12,4659.5,5148.35,11233,36,4,3,0.19,0,2
92.89,5159.98,134605.71,28.56,4715.96,5546.74,74420,60,4,5,1.2,0,2
92.96,4893.48,118529.84,9.32,4449.33,5287.85,10184,24,4,4,0.17,0,2
0.0,1745.28,3093830.39,15.87,235.95,4546.8,11907,60,1,8,0.57,0,0
95.45,4793.74,47668.62,38.09,4646.39,5226.99,76243,48,4,6,1.33,0,2
92.7,4911.58,128384.99,40.03,4414.48,5458.14,22725,12,4,6,0.39,0,2
92.48,4907.76,136116.1,29.56,4337.52,5251.77,73256,60,4,5,1.24,0,2
57.41,4570.6,3788806.69,7.02,757.66,7671.53,11959,48,2,8,0.22,0,2
73.74,2131.33,313166.23,16.68,582.29,2741.36,7702,24,3,12,0.3,0,2
7.51,2989.9,7646744.3,12.7,401.31,5903.19,7989,24,2,3,0.22,0,0
82.65,3730.76,418783.72,35.64,3030.47,4580.58,14731,12,1,5,0.33,0,2
45.93,2959.56,2561213.39,13.6,417.97,4815.32,4459,12,1,7,0.13,0,1
30.58,2933.62,4147166.75,43.02,263.58,5949.87,37453,36,2,11,1.06,0,0
37.38,2567.94,2585546.03,18.87,483.32,4574.34,13980,36,1,6,0.45,0,1
4.95,1881.63,3198894.66,11.73,213.53,5273.79,6366,36,1,9,0.28,0,0
0.0,1484.29,2658007.68,64.1,203.09,4091.37,10541,12,1,5,0.59,0,0
8.08,2242.5,4249138.69,20.94,363.17,5038.4,19743,60,1,9,0.73,0,0
84.27,2268.24,127368.35,36.68,1810.85,2764.49,18031,24,3,5,0.66,0,2
26.99,1632.17,1420021.25,10.34,255.36,3106.48,7096,60,1,8,0.36,0,0
90.94,4808.32,189932.64,96.98,4001.15,5204.09,53893,12,4,6,0.93,0,0
67.11,2209.51,528179.29,66.9,757.69,3203.62,32032,24,3,8,1.21,0,1
9.84,2313.19,4349802.07,150.0,300.0,5700.32,39472,12,2,10,1.42,0,0
50.83,4367.36,4611703.94,46.51,593.47,6898.15,22744,12,2,6,0.43,0,0
29.32,3790.6,7179041.17,27.9,251.0,7474.48,39416,48,2,10,0.87,0,0
0.0,1432.79,2152244.62,80.68,287.55,3086.41,24075,24,1,3,1.4,0,0
71.6,2866.04,662518.31,36.18,1381.44,3846.81,32139,36,3,12,0.93,0,2
95.24,4955.86,55741.03,37.47,4642.48,5461.48,41471,24,4,11,0.7,0,2
91.34,5141.12,198201.39,23.12,4404.87,5725.51,13739,12,4,9,0.22,0,2
1.53,2076.84,4182377.19,12.46,331.97,4669.49,9296,48,1,4,0.37,0,0
90.21,4881.7,228369.13,38.29,4024.9,5633.63,41746,24,4,11,0.71,0,2
94.24,5029.91,83851.75,37.35,4730.04,5653.27,41960,24,4,11,0.7,0,2
76.17,2689.9,411044.13,12.09,1869.37,3634.5,10078,36,3,9,0.31,0,2
81.99,2475.05,198759.87,17.97,2051.67,3221.93,13783,36,3,7,0.46,0,2
45.07,3372.86,3432815.83,20.97,300.0,5474.74,14880,24,2,8,0.37,0,1
63.35,2433.67,795405.94,32.84,252.21,3491.15,31513,48,3,12,1.08,0,1
49.17,2430.56,1526318.73,50.39,809.02,3453.74,26539,24,3,4,0.91,0,0
93.28,5082.18,116598.1,29.96,4459.77,5691.23,34005,24,4,9,0.56,0,2
21.2,2855.43,5063410.64,25.17,257.13,4162.08,15120,24,2,3,0.44,0,0
50.42,2084.91,1068442.25,26.11,587.68,3268.9,16870,36,3,6,0.67,0,1
2.41,1572.99,2356411.53,91.89,300.0,4085.01,16099,12,1,8,0.85,0,0
93.41,5043.66,110321.4,21.03,4274.37,5377.63,23694,24,4,10,0.39,0,2
30.03,2775.31,3771430.34,13.96,300.0,5033.66,11334,36,1,4,0.34,0,1
95.77,4939.54,43717.71,27.35,4756.09,5167.08,43759,36,4,4,0.74,0,2
20.32,2569.63,4192370.63,17.35,215.9,5777.84,16021,48,1,10,0.52,0,0
16.18,2466.85,4275710.65,140.76,268.33,5296.32,38877,12,2,10,1.31,0,0
33.01,3150.27,4453755.57,17.93,282.84,5680.95,11879,24,2,6,0.31,0,0
33.92,2668.44,3109327.48,20.23,224.03,4773.91,23204,60,1,7,0.72,0,0
85.56,2435.3,123629.08,47.49,1589.65,2900.41,25062,24,3,10,0.86,0,1
39.31,2417.35,2152320.49,13.91,300.0,4485.81,14451,60,1,9,0.5,0,1
25.08,2636.48,3902052.71,9.83,300.0,6682.27,7690,36,2,12,0.24,0,1
81.05,2751.28,271685.55,12.02,1605.7,3314.04,7168,24,3,8,0.22,0,2
64.35,3402.94,1471938.51,10.24,1537.74,5136.52,14645,60,1,8,0.36,0,2
74.66,4041.16,1048933.52,24.06,2714.68,5990.16,10884,12,2,8,0.22,0,2
64.71,3609.76,1622858.81,30.61,1775.46,4707.85,12371,12,2,4,0.29,0,2
14.86,1863.71,2517756.92,56.12,300.0,3903.52,21571,24,1,5,0.96,0,0
73.73,3292.07,747721.59,11.24,1942.3,4286.18,7780,24,2,5,0.2,0,2
85.3,2429.81,127649.15,21.03,2149.3,3053.3,15837,36,3,5,0.54,0,2
96.93,5214.86,25672.61,23.05,4961.06,5461.36,50205,48,4,7,0.8,0,2
24.64,2560.86,3724308.25,16.42,471.67,4276.85,8671,24,1,3,0.28,0,1
88.35,2521.12,86296.45,15.75,2214.28,3037.51,15652,48,3,6,0.52,0,2
95.07,5120.54,63811.91,32.27,4665.37,5390.34,68994,48,4,9,1.12,0,2
59.0,1930.73,626615.46,47.33,1422.28,2842.77,10394,12,3,3,0.45,0,0
95.51,5065.85,51632.58,44.43,4804.49,5216.58,72894,36,4,3,1.2,0,2
52.72,3424.04,2620747.75,22.69,863.53,5822.77,16339,24,2,11,0.4,0,2
89.31,5094.65,296686.84,93.35,4431.55,5942.13,54963,12,4,6,0.9,0,0
14.48,2803.1,5746275.64,2.31,720.25,6715.18,2787,60,1,5,0.08,0,0
74.86,2445.83,378121.17,97.85,1163.94,2992.58,27221,12,3,7,0.93,0,0
13.4,3460.26,8978912.55,73.97,512.17,7884.77,28657,12,2,7,0.69,0,0
38.12,2334.43,2086724.72,80.42,236.86,5208.35,20909,12,1,11,0.75,0,0
49.53,3791.64,3662332.83,12.2,753.3,6862.46,17237,48,2,11,0.38,0,1
58.16,2515.4,1107844.63,38.01,733.15,3743.41,10593,12,1,11,0.35,0,1
94.44,5140.48,81640.42,33.83,4921.15,5809.41,72627,48,4,8,1.18,0,2
21.8,2105.38,2710346.83,19.65,239.4,5110.11,8617,24,1,11,0.34,0,0
8.81,3067.48,7824152.15,22.46,319.06,7036.25,19872,36,1,5,0.54,0,0
43.86,3717.29,4355057.15,14.53,743.25,5702.18,11250,24,1,5,0.25,0,2
96.72,4942.95,26343.66,19.34,4727.1,5072.17,48286,60,4,4,0.81,0,2
73.59,2833.05,559751.22,50.47,1969.53,3287.32,16264,12,3,3,0.48,0,1
46.92,2575.04,1868570.02,19.12,422.59,4220.29,17695,48,1,5,0.57,0,1
94.16,4890.77,81614.47,42.97,4621.09,5370.99,46934,24,4,5,0.8,0,2
55.01,3798.11,2920196.76,19.48,1020.17,6109.93,8240,12,1,10,0.18,0,2
35.35,2429.4,2466546.12,19.9,276.96,4767.22,17372,48,1,10,0.6,0,0
92.9,4793.36,115915.78,113.74,4500.89,5167.11,63010,12,4,3,1.1,0,0
35.4,3744.04,5849403.6,14.11,1095.76,6639.22,15678,36,2,5,0.35,0,1
48.2,2306.97,1428295.28,68.03,300.0,4360.04,17389,12,1,10,0.63,0,0
45.52,2101.47,1310989.27,19.95,565.64,4192.11,15066,48,1,8,0.6,0,1
94.97,5103.1,66008.68,46.55,4718.78,5573.65,53056,24,4,12,0.87,0,1
75.27,4763.38,1387111.94,10.55,3610.35,6231.96,10466,24,1,4,0.18,0,2
17.39,2167.31,3205499.28,23.45,241.55,5375.0,18941,48,2,10,0.73,0,0
0.0,1249.34,2322568.77,5.72,300.0,3007.22,3006,60,1,3,0.2,0,0
25.94,2576.28,3640645.44,22.11,300.0,5643.26,25037,60,2,10,0.81,0,1
43.06,2993.63,2905214.71,62.36,524.39,5009.48,20682,12,1,10,0.58,0,0
95.15,5091.11,60874.24,8.0,4901.18,5545.48,17008,48,4,6,0.28,0,2
24.61,1970.45,2206488.91,22.72,220.63,5948.26,12914,36,1,11,0.55,0,0
98.06,5076.63,9738.04,92.74,4927.79,5189.03,54412,12,4,7,0.89,0,0
50.56,1782.69,776908.74,10.52,457.18,2849.83,3868,24,1,6,0.18,0,2
15.88,1992.43,2809301.08,39.09,231.45,3568.27,8859,12,3,3,0.37,0,0
28.32,3103.97,4950903.54,3.12,202.13,5592.0,4161,60,1,6,0.11,0,0
71.9,2235.41,394619.08,83.62,1466.17,3404.62,21263,12,3,8,0.79,0,0
80.2,2376.71,221552.36,32.37,1726.37,3035.85,30338,48,3,10,1.06,0,2
0.0,2695.6,9430938.75,11.59,300.0,7184.2,13429,60,1,4,0.42,0,0
0.0,1577.36,3167877.73,41.15,409.31,3625.84,13386,24,1,3,0.71,0,0
3.69,1587.7,2338277.34,72.87,300.0,4433.76,24096,24,1,6,1.26,0,0
94.11,5123.9,90964.98,12.87,4659.82,5660.99,21356,36,4,11,0.35,0,2
93.62,4865.15,96435.09,34.41,4345.65,5359.23,69912,48,4,11,1.2,0,2
73.48,2959.79,616066.36,16.05,1997.72,3991.96,17069,48,1,5,0.48,0,2
90.4,4966.65,227321.04,19.98,4515.47,5465.46,20673,24,1,3,0.35,1,1
61.05,3805.35,2196918.32,9.13,1177.7,4693.39,15272,60,2,5,0.33,0,2
41.89,3490.69,4114502.27,14.33,404.84,6851.3,21031,60,1,7,0.5,0,1
10.06,2315.23,4336282.63,21.34,217.6,6338.49,14457,36,1,10,0.52,0,0
53.73,3186.07,2172905.95,27.95,693.78,5814.37,39138,60,2,10,1.02,0,1
34.05,3733.66,6063350.41,74.36,562.08,8307.22,31084,12,2,11,0.69,0,0
95.69,5102.62,48412.74,6.3,4669.37,5297.04,7183,24,4,6,0.12,0,2
8.92,1569.04,2042426.16,128.74,308.69,3735.06,22498,12,1,9,1.19,0,0
94.58,4984.84,72960.35,46.93,4540.72,5320.36,27039,12,4,9,0.45,0,1
61.83,2574.41,965679.85,40.82,685.38,3600.66,32571,36,3,7,1.05,0,1
96.08,5058.39,39233.44,21.3,4726.94,5299.62,44986,48,4,7,0.74,0,2
23.44,1933.85,2191996.29,45.51,300.0,3874.39,18152,24,1,11,0.78,0,0
